airport_code,date,hour,temperature,precipitation,wind_speed,weather_code
ATL,2026-02-12,17,12.6,0.0,4.1,0
ATL,2026-02-12,18,14.4,0.0,3.5,0
ATL,2026-02-12,19,15.8,0.0,4.9,0
ATL,2026-02-12,20,16.2,0.0,7.0,0
ATL,2026-02-12,21,16.1,0.0,9.0,0
ATL,2026-02-12,22,15.2,0.0,9.8,0
ATL,2026-02-12,23,13.0,0.0,9.0,0
ATL,2026-02-13,0,11.2,0.0,13.0,0
ATL,2026-02-13,1,9.9,0.0,13.1,1
ATL,2026-02-13,2,8.6,0.0,11.5,0
ATL,2026-02-13,3,7.7,0.0,11.4,1
ATL,2026-02-13,4,6.9,0.0,10.0,1
ATL,2026-02-13,5,6.4,0.0,9.7,3
ATL,2026-02-13,6,6.6,0.0,10.0,2
ATL,2026-02-13,7,6.2,0.0,9.3,1
ATL,2026-02-13,8,5.4,0.0,9.1,3
ATL,2026-02-13,9,5.6,0.0,8.8,0
ATL,2026-02-13,10,4.1,0.0,8.4,0
ATL,2026-02-13,11,3.8,0.0,8.1,0
ATL,2026-02-13,12,3.4,0.0,10.5,0
ATL,2026-02-13,13,3.6,0.0,10.9,0
ATL,2026-02-13,14,5.6,0.0,9.7,2
ATL,2026-02-13,15,7.9,0.0,10.6,2
ATL,2026-02-13,16,10.2,0.0,10.8,1
ATL,2026-02-13,17,12.0,0.0,10.5,0
ATL,2026-02-13,18,13.4,0.0,7.6,0
ATL,2026-02-13,19,14.3,0.0,5.9,0
ATL,2026-02-13,20,14.8,0.0,4.2,0
ATL,2026-02-13,21,14.9,0.0,2.9,0
ATL,2026-02-13,22,14.5,0.0,2.7,0
ATL,2026-02-13,23,12.9,0.0,1.8,0
ATL,2026-02-14,0,10.7,0.0,2.8,0
ATL,2026-02-14,1,10.2,0.0,4.8,0
ATL,2026-02-14,2,9.6,0.0,6.0,0
ATL,2026-02-14,3,9.4,0.0,7.5,0
ATL,2026-02-14,4,8.7,0.0,8.0,0
ATL,2026-02-14,5,8.0,0.0,8.3,0
ATL,2026-02-14,6,6.2,0.0,7.5,0
ATL,2026-02-14,7,5.2,0.0,6.3,0
ATL,2026-02-14,8,4.7,0.0,6.5,1
ATL,2026-02-14,9,4.2,0.0,6.6,0
ATL,2026-02-14,10,3.7,0.0,7.2,0
ATL,2026-02-14,11,3.3,0.0,8.8,3
ATL,2026-02-14,12,2.6,0.0,8.3,3
ATL,2026-02-14,13,2.7,0.0,8.2,3
ATL,2026-02-14,14,5.0,0.0,7.3,3
ATL,2026-02-14,15,7.7,0.0,5.7,3
ATL,2026-02-14,16,11.2,0.0,6.9,3
ATL,2026-02-14,17,14.1,0.0,8.6,3
ATL,2026-02-14,18,16.0,0.0,9.0,3
ATL,2026-02-14,19,15.7,0.0,9.9,3
ATL,2026-02-14,20,15.0,0.1,10.7,51
ATL,2026-02-14,21,15.2,0.0,10.3,3
ATL,2026-02-14,22,14.6,0.0,9.1,3
ATL,2026-02-14,23,13.5,0.0,9.7,3
ATL,2026-02-15,0,12.5,0.0,13.5,3
ATL,2026-02-15,1,12.0,0.0,13.0,3
ATL,2026-02-15,2,11.2,0.4,12.8,51
ATL,2026-02-15,3,10.8,0.0,12.6,3
ATL,2026-02-15,4,10.8,0.1,10.0,51
ATL,2026-02-15,5,10.0,0.0,12.0,3
ATL,2026-02-15,6,10.2,0.0,15.2,3
ATL,2026-02-15,7,10.1,0.2,16.5,51
ATL,2026-02-15,8,9.3,0.0,17.0,3
ATL,2026-02-15,9,9.4,0.0,16.1,3
ATL,2026-02-15,10,9.3,1.3,12.6,61
ATL,2026-02-15,11,8.8,1.4,14.0,61
ATL,2026-02-15,12,8.5,1.6,16.3,61
ATL,2026-02-15,13,8.9,0.8,17.0,53
ATL,2026-02-15,14,9.3,2.9,17.3,63
ATL,2026-02-15,15,10.2,2.3,15.7,61
ATL,2026-02-15,16,11.6,2.2,15.7,61
ATL,2026-02-15,17,12.7,1.7,14.5,61
ATL,2026-02-15,18,14.5,0.0,14.4,3
ATL,2026-02-15,19,16.6,0.3,10.6,51
ATL,2026-02-15,20,16.0,0.3,10.1,51
ATL,2026-02-15,21,14.9,1.9,4.0,61
ATL,2026-02-15,22,14.3,0.2,5.0,51
ATL,2026-02-15,23,13.8,0.1,3.8,51
ATL,2026-02-16,0,11.1,0.3,11.9,51
ATL,2026-02-16,1,10.5,0.0,8.4,3
ATL,2026-02-16,2,10.3,0.0,8.5,3
ATL,2026-02-16,3,10.3,0.0,9.8,3
ATL,2026-02-16,4,10.6,0.0,10.1,2
ATL,2026-02-16,5,9.9,0.0,14.6,3
ATL,2026-02-16,6,10.7,0.0,17.9,3
ATL,2026-02-16,7,10.5,0.0,18.0,3
ATL,2026-02-16,8,10.3,0.0,16.3,1
ATL,2026-02-16,9,9.8,0.0,15.3,0
ATL,2026-02-16,10,9.2,0.0,14.3,0
ATL,2026-02-16,11,8.4,0.0,12.7,0
ATL,2026-02-16,12,7.8,0.0,13.0,0
ATL,2026-02-16,13,7.8,0.0,11.0,1
ATL,2026-02-16,14,9.2,0.0,9.2,3
ATL,2026-02-16,15,11.5,0.0,6.7,0
ATL,2026-02-16,16,13.9,0.0,6.2,0
ATL,2026-02-16,17,15.8,0.0,9.0,0
ATL,2026-02-16,18,17.2,0.0,9.2,0
ATL,2026-02-16,19,18.0,0.0,8.5,0
ATL,2026-02-16,20,18.4,0.0,8.4,0
ATL,2026-02-16,21,18.3,0.0,8.2,0
ATL,2026-02-16,22,17.6,0.0,7.3,0
ATL,2026-02-16,23,15.2,0.0,5.2,0
ATL,2026-02-17,0,13.8,0.0,6.7,0
ATL,2026-02-17,1,13.0,0.0,7.6,0
ATL,2026-02-17,2,12.2,0.0,8.1,0
ATL,2026-02-17,3,11.6,0.0,9.4,0
ATL,2026-02-17,4,10.7,0.0,10.2,0
ATL,2026-02-17,5,9.8,0.0,9.8,0
ATL,2026-02-17,6,8.4,0.0,9.2,0
ATL,2026-02-17,7,7.7,0.0,8.2,0
ATL,2026-02-17,8,7.3,0.0,8.2,0
ATL,2026-02-17,9,6.9,0.0,8.4,0
ATL,2026-02-17,10,6.6,0.0,8.8,3
ATL,2026-02-17,11,6.1,0.0,8.4,3
ATL,2026-02-17,12,5.6,0.0,8.0,0
ATL,2026-02-17,13,5.7,0.0,8.5,0
ATL,2026-02-17,14,8.1,0.0,6.0,0
ATL,2026-02-17,15,10.7,0.0,6.7,0
ATL,2026-02-17,16,13.3,0.0,8.9,0
ATL,2026-02-17,17,15.7,0.0,10.5,0
ATL,2026-02-17,18,17.8,0.0,10.6,1
ATL,2026-02-17,19,18.6,0.0,11.2,3
ATL,2026-02-17,20,19.0,0.0,11.9,3
ATL,2026-02-17,21,18.6,0.0,12.1,3
ATL,2026-02-17,22,18.3,0.0,10.9,3
ATL,2026-02-17,23,16.3,0.0,7.7,3
ATL,2026-02-18,0,15.0,0.0,10.1,2
ATL,2026-02-18,1,14.1,0.0,11.9,3
ATL,2026-02-18,2,13.5,0.0,12.1,2
ATL,2026-02-18,3,12.4,0.0,10.1,3
ATL,2026-02-18,4,11.9,0.0,10.2,3
ATL,2026-02-18,5,11.8,0.0,11.1,2
ATL,2026-02-18,6,11.5,0.0,12.3,3
ATL,2026-02-18,7,11.5,0.0,12.8,2
ATL,2026-02-18,8,11.1,0.0,11.4,3
ATL,2026-02-18,9,10.7,0.0,10.3,2
ATL,2026-02-18,10,10.6,0.0,9.3,3
ATL,2026-02-18,11,10.6,0.0,9.4,3
ATL,2026-02-18,12,10.6,0.0,9.3,3
ATL,2026-02-18,13,11.7,0.0,8.9,3
ATL,2026-02-18,14,12.4,0.0,8.2,3
ATL,2026-02-18,15,13.2,0.0,10.6,3
ATL,2026-02-18,16,14.0,0.0,11.6,3
ATL,2026-02-18,17,15.1,0.0,14.0,3
ATL,2026-02-18,18,18.2,0.0,14.3,3
ATL,2026-02-18,19,18.8,0.0,21.3,3
ATL,2026-02-18,20,18.3,0.0,16.5,3
ATL,2026-02-18,21,18.7,0.0,16.2,3
ATL,2026-02-18,22,18.0,0.0,12.3,3
ATL,2026-02-18,23,17.4,0.0,8.7,3
ATL,2026-02-19,0,15.9,0.0,9.2,3
ATL,2026-02-19,1,15.6,0.0,10.8,3
ATL,2026-02-19,2,15.4,0.0,10.2,3
ATL,2026-02-19,3,15.6,0.1,9.1,51
ATL,2026-02-19,4,15.5,0.1,9.8,51
ATL,2026-02-19,5,15.6,0.1,12.8,51
ATL,2026-02-19,6,16.1,0.0,12.6,3
ATL,2026-02-19,7,15.9,0.0,10.5,3
ATL,2026-02-19,8,16.2,0.3,10.6,51
ATL,2026-02-19,9,16.4,0.4,11.4,51
ATL,2026-02-19,10,16.3,0.2,10.3,51
ATL,2026-02-19,11,16.0,1.0,9.9,55
ATL,2026-02-19,12,16.6,0.8,14.3,53
ATL,2026-02-19,13,16.7,0.1,16.7,51
ATL,2026-02-19,14,17.6,0.0,17.1,3
ATL,2026-02-19,15,19.5,0.1,23.0,51
ATL,2026-02-19,16,20.9,0.0,20.4,0
ATL,2026-02-19,17,22.6,0.1,21.4,51
ATL,2026-02-19,18,23.7,0.0,19.7,1
ATL,2026-02-19,19,24.5,0.0,23.3,2
ATL,2026-02-19,20,24.5,0.0,24.1,2
ATL,2026-02-19,21,23.7,0.0,20.6,1
ATL,2026-02-19,22,22.9,0.0,16.8,1
ATL,2026-02-19,23,22.0,0.0,13.3,3
ATL,2026-02-20,0,20.8,0.0,10.3,3
ATL,2026-02-20,1,20.0,0.0,13.3,3
ATL,2026-02-20,2,20.2,0.0,15.7,2
ATL,2026-02-20,3,19.9,0.0,16.7,3
ATL,2026-02-20,4,19.8,0.0,20.0,1
ATL,2026-02-20,5,19.4,0.0,19.3,2
ATL,2026-02-20,6,20.0,0.0,20.6,1
ATL,2026-02-20,7,19.9,0.0,20.5,1
ATL,2026-02-20,8,20.0,0.0,20.4,3
ATL,2026-02-20,9,19.8,0.0,20.8,3
ATL,2026-02-20,10,19.1,0.1,20.9,51
ATL,2026-02-20,11,18.5,0.0,19.6,3
ATL,2026-02-20,12,18.6,0.3,15.8,51
ATL,2026-02-20,13,18.0,0.9,18.0,53
ATL,2026-02-20,14,18.1,1.2,17.2,55
ATL,2026-02-20,15,19.7,0.0,13.2,0
ATL,2026-02-20,16,21.2,0.0,11.8,0
ATL,2026-02-20,17,22.6,0.0,13.6,2
ATL,2026-02-20,18,23.6,0.0,13.8,3
ATL,2026-02-20,19,24.1,0.0,13.7,1
ATL,2026-02-20,20,24.2,0.0,13.2,0
ATL,2026-02-20,21,24.1,0.0,11.7,1
ATL,2026-02-20,22,23.2,0.0,8.1,3
ATL,2026-02-20,23,21.0,0.0,4.9,2
ATL,2026-02-21,0,19.4,0.0,8.7,0
ATL,2026-02-21,1,17.9,0.0,12.7,0
ATL,2026-02-21,2,16.6,0.0,7.2,2
ATL,2026-02-21,3,17.1,0.0,2.1,2
ATL,2026-02-21,4,16.1,0.4,3.1,51
ATL,2026-02-21,5,16.0,0.0,2.6,3
ATL,2026-02-21,6,16.8,0.0,6.1,3
ATL,2026-02-21,7,16.3,0.0,4.6,3
ATL,2026-02-21,8,15.8,0.0,2.4,3
ATL,2026-02-21,9,13.7,6.4,9.1,63
ATL,2026-02-21,10,13.7,0.4,8.8,51
ATL,2026-02-21,11,13.7,0.1,8.1,51
ATL,2026-02-21,12,12.3,0.0,5.6,3
ATL,2026-02-21,13,12.7,1.4,6.6,61
ATL,2026-02-21,14,13.7,0.0,7.6,3
ATL,2026-02-21,15,13.5,5.5,7.5,63
ATL,2026-02-21,16,13.3,2.3,7.1,61
ATL,2026-02-21,17,13.5,7.9,7.0,65
ATL,2026-02-21,18,13.4,0.9,3.5,53
ATL,2026-02-21,19,15.2,0.1,0.5,51
ATL,2026-02-21,20,17.3,0.0,1.3,0
ATL,2026-02-21,21,18.9,0.0,2.1,3
ATL,2026-02-21,22,19.2,0.0,3.9,2
ATL,2026-02-21,23,18.0,0.0,1.9,2
ATL,2026-02-22,0,15.6,0.0,2.4,2
ATL,2026-02-22,1,15.3,0.0,5.3,0
ATL,2026-02-22,2,14.4,0.0,6.6,3
ATL,2026-02-22,3,14.3,0.0,7.6,2
ATL,2026-02-22,4,14.9,0.0,16.5,3
ATL,2026-02-22,5,10.8,0.0,20.2,3
ATL,2026-02-22,6,10.6,0.0,18.4,3
ATL,2026-02-22,7,10.5,0.0,15.6,3
ATL,2026-02-22,8,9.7,0.0,22.0,0
ATL,2026-02-22,9,8.3,0.0,22.8,0
ATL,2026-02-22,10,6.6,0.0,22.7,0
ATL,2026-02-22,11,4.8,0.0,23.1,0
ATL,2026-02-22,12,4.0,0.0,23.6,0
ATL,2026-02-22,13,3.3,0.0,23.0,0
ATL,2026-02-22,14,3.4,0.0,23.7,0
ATL,2026-02-22,15,4.2,0.0,23.7,0
ATL,2026-02-22,16,5.2,0.0,24.3,0
ATL,2026-02-22,17,6.1,0.0,24.4,0
ATL,2026-02-22,18,7.9,0.0,24.9,0
ATL,2026-02-22,19,8.1,0.0,27.9,0
ATL,2026-02-22,20,8.2,0.0,30.9,1
ATL,2026-02-22,21,7.5,0.0,29.4,1
ATL,2026-02-22,22,6.1,0.0,27.0,1
ATL,2026-02-22,23,4.3,0.0,24.9,1
ATL,2026-02-23,0,4.2,0.0,19.0,0
ATL,2026-02-23,1,3.2,0.0,19.0,0
ATL,2026-02-23,2,2.2,0.0,19.2,0
ATL,2026-02-23,3,1.2,0.0,19.6,0
ATL,2026-02-23,4,0.4,0.0,19.0,0
ATL,2026-02-23,5,-0.5,0.0,17.4,0
ATL,2026-02-23,6,-0.1,0.0,21.8,3
ATL,2026-02-23,7,0.0,0.0,24.4,3
ATL,2026-02-23,8,-0.8,0.0,24.0,3
ATL,2026-02-23,9,-1.7,0.0,24.4,3
ATL,2026-02-23,10,-2.5,0.0,24.2,3
ATL,2026-02-23,11,-3.0,0.0,23.0,3
ATL,2026-02-23,12,-3.0,0.0,16.4,2
ATL,2026-02-23,13,-2.8,0.0,19.7,3
ATL,2026-02-23,14,-2.4,0.0,23.8,3
ATL,2026-02-23,15,-1.8,0.0,22.5,3
ATL,2026-02-23,16,-0.8,0.0,22.6,2
ATL,2026-02-23,17,0.8,0.0,23.3,2
ATL,2026-02-23,18,2.3,0.0,24.7,3
ATL,2026-02-23,19,3.1,0.0,24.9,2
ATL,2026-02-23,20,2.6,0.0,23.8,0
ATL,2026-02-23,21,2.3,0.0,22.8,1
ATL,2026-02-23,22,1.9,0.0,21.2,0
ATL,2026-02-23,23,0.8,0.0,19.4,0
ATL,2026-02-24,0,0.1,0.0,17.1,0
ATL,2026-02-24,1,-0.7,0.0,16.9,0
ATL,2026-02-24,2,-1.5,0.0,16.2,0
ATL,2026-02-24,3,-2.0,0.0,15.3,0
ATL,2026-02-24,4,-2.5,0.0,14.6,0
ATL,2026-02-24,5,-3.0,0.0,14.2,0
ATL,2026-02-24,6,-3.1,0.0,13.7,0
ATL,2026-02-24,7,-3.3,0.0,12.8,0
ATL,2026-02-24,8,-3.7,0.0,11.3,0
ATL,2026-02-24,9,-4.0,0.0,11.5,0
ATL,2026-02-24,10,-4.3,0.0,11.6,0
ATL,2026-02-24,11,-4.5,0.0,11.8,0
ATL,2026-02-24,12,-4.9,0.0,11.1,1
ATL,2026-02-24,13,-4.3,0.0,8.0,3
ATL,2026-02-24,14,-2.5,0.0,6.8,2
ATL,2026-02-24,15,-0.3,0.0,5.7,2
ATL,2026-02-24,16,2.2,0.0,4.7,2
ATL,2026-02-24,17,4.7,0.0,4.1,1
ATL,2026-02-24,18,6.8,0.0,3.8,2
ATL,2026-02-24,19,8.8,0.0,5.4,1
ATL,2026-02-24,20,10.2,0.0,7.3,3
ATL,2026-02-24,21,10.6,0.0,10.6,3
ATL,2026-02-24,22,10.3,0.0,11.6,1
ATL,2026-02-24,23,8.9,0.0,9.5,3
ATL,2026-02-25,0,7.0,0.0,11.9,3
ATL,2026-02-25,1,6.3,0.0,13.1,3
ATL,2026-02-25,2,5.6,0.0,13.9,3
ATL,2026-02-25,3,4.7,0.0,11.3,3
ATL,2026-02-25,4,3.9,0.0,12.0,3
ATL,2026-02-25,5,3.8,0.0,12.7,2
ATL,2026-02-25,6,4.0,0.0,14.3,3
ATL,2026-02-25,7,4.2,0.0,13.8,3
ATL,2026-02-25,8,4.2,0.0,14.4,3
ATL,2026-02-25,9,4.0,0.0,15.4,3
ATL,2026-02-25,10,3.5,0.0,15.9,3
ATL,2026-02-25,11,3.4,0.0,16.5,3
ATL,2026-02-25,12,4.7,0.0,17.9,3
ATL,2026-02-25,13,5.8,0.0,18.0,3
ATL,2026-02-25,14,8.5,0.0,19.6,3
ATL,2026-02-25,15,10.4,0.0,17.5,3
ATL,2026-02-25,16,12.5,0.0,17.8,3
ATL,2026-02-25,17,14.4,0.0,17.8,3
ATL,2026-02-25,18,14.0,0.0,19.4,3
ATL,2026-02-25,19,14.6,0.0,16.5,3
ATL,2026-02-25,20,16.2,0.0,22.9,3
ATL,2026-02-25,21,16.5,0.0,20.7,3
ATL,2026-02-25,22,16.2,0.0,17.1,3
ATL,2026-02-25,23,15.3,0.0,13.3,3
ATL,2026-02-26,0,14.1,0.0,7.2,3
ATL,2026-02-26,1,13.8,0.0,7.5,3
ATL,2026-02-26,2,13.2,0.0,8.3,3
ATL,2026-02-26,3,12.9,0.0,9.8,2
ATL,2026-02-26,4,12.0,0.0,11.6,3
ATL,2026-02-26,5,11.9,0.0,13.0,3
ATL,2026-02-26,6,13.8,0.0,15.8,3
ATL,2026-02-26,7,14.0,0.1,16.2,51
ATL,2026-02-26,8,13.8,0.1,18.4,51
ATL,2026-02-26,9,13.8,0.0,18.5,3
ATL,2026-02-26,10,13.7,0.2,18.5,51
ATL,2026-02-26,11,13.4,0.0,18.4,3
ATL,2026-02-26,12,14.5,0.6,19.8,53
ATL,2026-02-26,13,14.3,0.2,18.8,51
ATL,2026-02-26,14,14.2,1.1,18.1,55
ATL,2026-02-26,15,14.8,0.6,19.6,53
ATL,2026-02-26,16,16.2,0.5,21.0,53
ATL,2026-02-26,17,16.8,0.1,19.1,51
ATL,2026-02-26,18,17.2,0.5,18.7,53
ATL,2026-02-26,19,17.1,4.0,17.5,63
ATL,2026-02-26,20,16.7,0.5,20.4,53
ATL,2026-02-26,21,15.8,3.5,15.5,63
ATL,2026-02-26,22,17.5,0.1,12.0,51
ATL,2026-02-26,23,15.9,2.9,7.3,63
ATL,2026-02-27,0,15.2,9.1,17.1,65
ATL,2026-02-27,1,14.7,0.2,10.4,51
ATL,2026-02-27,2,13.9,0.1,6.6,51
ATL,2026-02-27,3,13.5,0.1,11.6,51
ATL,2026-02-27,4,13.2,0.6,7.9,53
ATL,2026-02-27,5,13.3,0.9,6.5,53
ATL,2026-02-27,6,13.8,0.4,3.0,51
ATL,2026-02-27,7,13.8,0.9,3.0,53
ATL,2026-02-27,8,13.6,3.7,5.4,63
ATL,2026-02-27,9,13.6,6.4,13.2,63
ATL,2026-02-27,10,13.7,1.2,12.1,55
ATL,2026-02-27,11,12.0,0.0,2.6,3
ATL,2026-02-27,12,12.2,0.0,4.8,3
ATL,2026-02-27,13,12.3,0.0,5.3,3
ATL,2026-02-27,14,12.9,0.0,5.5,3
ATL,2026-02-27,15,14.0,0.0,5.6,3
ATL,2026-02-27,16,16.0,0.0,3.8,0
ATL,2026-02-27,17,18.2,0.0,2.0,2
ATL,2026-02-27,18,17.4,0.0,3.6,2
ATL,2026-02-27,19,18.4,0.0,1.2,3
ATL,2026-02-27,20,18.9,0.0,2.8,3
ATL,2026-02-27,21,19.1,0.0,3.6,3
ATL,2026-02-27,22,18.7,0.0,5.6,2
ATL,2026-02-27,23,17.2,0.0,9.4,1
ATL,2026-02-28,0,15.7,0.0,1.9,1
ATL,2026-02-28,1,15.1,0.0,1.5,1
ATL,2026-02-28,2,14.2,0.0,1.8,0
ATL,2026-02-28,3,13.2,0.0,2.0,0
ATL,2026-02-28,4,12.3,0.0,2.6,0
ATL,2026-02-28,5,11.7,0.0,8.5,0
ATL,2026-02-28,6,10.6,0.0,8.3,0
ATL,2026-02-28,7,10.5,0.0,10.3,2
ATL,2026-02-28,8,10.8,0.0,9.7,3
ATL,2026-02-28,9,11.1,0.0,9.3,3
ATL,2026-02-28,10,11.3,0.0,9.1,3
ATL,2026-02-28,11,11.5,0.0,7.5,3
ATL,2026-02-28,12,10.8,0.0,6.3,3
ATL,2026-02-28,13,11.3,0.0,6.6,2
ATL,2026-02-28,14,12.4,0.0,7.2,2
ATL,2026-02-28,15,14.2,0.0,6.5,1
ATL,2026-02-28,16,15.6,0.0,3.3,2
ATL,2026-02-28,17,17.3,0.0,4.7,0
ATL,2026-02-28,18,17.9,0.0,5.9,0
ATL,2026-02-28,19,18.9,0.0,4.4,0
ATL,2026-02-28,20,19.4,0.0,3.7,0
ATL,2026-02-28,21,19.5,0.0,3.1,0
ATL,2026-02-28,22,19.3,0.0,2.0,0
ATL,2026-02-28,23,18.3,0.0,0.4,0
ATL,2026-03-01,0,15.6,0.0,4.3,0
ATL,2026-03-01,1,14.7,0.0,3.9,0
ATL,2026-03-01,2,13.2,0.0,4.1,0
ATL,2026-03-01,3,12.1,0.0,4.0,0
ATL,2026-03-01,4,11.2,0.0,4.2,0
ATL,2026-03-01,5,10.5,0.0,4.6,0
ATL,2026-03-01,6,9.4,0.0,4.7,0
ATL,2026-03-01,7,9.4,0.0,5.1,0
ATL,2026-03-01,8,9.4,0.0,6.1,0
ATL,2026-03-01,9,9.0,0.0,5.9,0
ATL,2026-03-01,10,8.7,0.0,6.3,0
ATL,2026-03-01,11,8.1,0.0,5.8,0
ATL,2026-03-01,12,7.5,0.0,5.6,0
ATL,2026-03-01,13,8.2,0.0,7.7,0
ATL,2026-03-01,14,11.5,0.0,5.6,0
ATL,2026-03-01,15,15.5,0.0,3.2,0
ATL,2026-03-01,16,19.0,0.0,4.1,0
ATL,2026-03-01,17,21.0,0.0,3.9,3
ATL,2026-03-01,18,22.7,0.0,2.2,3
ATL,2026-03-01,19,23.3,0.0,1.5,3
ATL,2026-03-01,20,23.5,0.0,2.0,3
ATL,2026-03-01,21,23.6,0.0,2.1,3
ATL,2026-03-01,22,23.5,0.0,2.9,3
ATL,2026-03-01,23,20.3,0.0,5.9,3
ATL,2026-03-02,0,17.7,0.0,3.1,3
ATL,2026-03-02,1,16.8,0.0,1.7,3
ATL,2026-03-02,2,15.8,0.0,4.0,3
ATL,2026-03-02,3,15.8,0.0,5.3,3
ATL,2026-03-02,4,14.7,0.0,5.8,2
ATL,2026-03-02,5,14.2,0.0,8.7,1
ATL,2026-03-02,6,13.3,0.0,7.2,3
ATL,2026-03-02,7,12.9,0.0,8.2,3
ATL,2026-03-02,8,13.0,0.0,7.6,3
ATL,2026-03-02,9,12.3,0.0,5.8,3
ATL,2026-03-02,10,11.5,0.0,4.1,2
ATL,2026-03-02,11,11.2,0.0,0.6,1
ATL,2026-03-02,12,10.4,0.0,3.1,2
ATL,2026-03-02,13,11.4,0.0,4.1,2
ATL,2026-03-02,14,14.4,0.0,6.7,2
ATL,2026-03-02,15,17.0,0.0,8.0,3
ATL,2026-03-02,16,18.6,0.0,9.9,1
ATL,2026-03-02,17,19.8,0.0,10.5,1
ATL,2026-03-02,18,21.1,0.0,10.0,0
ATL,2026-03-02,19,22.0,0.0,12.6,1
ATL,2026-03-02,20,22.4,0.0,12.4,1
ATL,2026-03-02,21,22.7,0.0,12.5,0
ATL,2026-03-02,22,21.2,0.0,10.7,1
ATL,2026-03-02,23,17.1,0.0,14.2,2
ATL,2026-03-03,0,13.9,0.0,20.0,2
ATL,2026-03-03,1,11.4,0.0,18.2,0
ATL,2026-03-03,2,11.1,0.0,19.1,0
ATL,2026-03-03,3,10.5,0.0,19.1,0
ATL,2026-03-03,4,10.1,0.0,18.5,0
ATL,2026-03-03,5,9.6,0.0,17.7,2
ATL,2026-03-03,6,9.3,0.0,17.8,2
ATL,2026-03-03,7,9.5,0.0,19.3,3
ATL,2026-03-03,8,10.1,0.0,18.3,3
ATL,2026-03-03,9,9.9,0.0,16.1,3
ATL,2026-03-03,10,9.9,0.0,15.2,3
ATL,2026-03-03,11,10.1,0.0,14.0,3
ATL,2026-03-03,12,9.1,0.0,11.1,3
ATL,2026-03-03,13,9.2,0.0,12.6,3
ATL,2026-03-03,14,9.4,0.0,13.8,3
ATL,2026-03-03,15,10.4,0.0,13.5,3
ATL,2026-03-03,16,11.6,0.0,15.3,3
ATL,2026-03-03,17,12.6,0.0,14.7,3
ATL,2026-03-03,18,13.5,0.0,13.4,3
ATL,2026-03-03,19,14.6,0.0,12.1,3
ATL,2026-03-03,20,14.7,0.0,10.6,3
ATL,2026-03-03,21,15.5,0.0,10.2,3
ATL,2026-03-03,22,15.5,0.0,9.9,3
ATL,2026-03-03,23,15.2,0.0,6.9,3
ATL,2026-03-04,0,14.5,0.0,10.3,0
ATL,2026-03-04,1,13.3,0.0,10.2,1
ATL,2026-03-04,2,12.4,0.0,9.7,0
ATL,2026-03-04,3,11.9,0.0,9.5,1
ATL,2026-03-04,4,11.5,0.0,11.3,1
ATL,2026-03-04,5,11.2,0.0,11.2,1
ATL,2026-03-04,6,11.9,0.0,10.0,3
ATL,2026-03-04,7,11.2,0.0,8.5,3
ATL,2026-03-04,8,10.7,0.0,8.0,3
ATL,2026-03-04,9,10.5,0.0,6.7,3
ATL,2026-03-04,10,10.4,0.0,5.6,3
ATL,2026-03-04,11,10.3,0.0,5.5,3
ATL,2026-03-04,12,11.0,0.0,7.0,3
ATL,2026-03-04,13,11.7,0.0,6.7,3
ATL,2026-03-04,14,12.5,0.0,6.6,3
ATL,2026-03-04,15,13.6,0.0,7.5,3
ATL,2026-03-04,16,15.0,0.0,6.1,3
ATL,2026-03-04,17,16.8,0.0,6.3,3
ATL,2026-03-04,18,19.8,0.0,7.2,1
ATL,2026-03-04,19,21.2,0.0,7.6,3
ATL,2026-03-04,20,21.5,0.0,8.6,1
ATL,2026-03-04,21,21.9,0.0,9.9,0
ATL,2026-03-04,22,21.7,0.0,9.2,2
ATL,2026-03-04,23,20.5,0.0,2.7,0
ATL,2026-03-05,0,18.2,0.0,5.0,0
ATL,2026-03-05,1,18.2,0.0,8.8,0
ATL,2026-03-05,2,17.0,0.0,9.8,0
ATL,2026-03-05,3,16.2,0.0,10.3,0
ATL,2026-03-05,4,15.9,0.0,11.2,0
ATL,2026-03-05,5,15.8,0.0,10.0,3
ATL,2026-03-05,6,15.2,0.0,10.9,3
ATL,2026-03-05,7,15.0,0.0,10.6,3
ATL,2026-03-05,8,14.6,0.0,10.4,3
ATL,2026-03-05,9,14.1,0.0,9.2,3
ATL,2026-03-05,10,13.9,0.0,10.2,3
ATL,2026-03-05,11,13.9,0.0,10.4,3
ATL,2026-03-05,12,14.4,0.0,11.8,2
ATL,2026-03-05,13,15.0,0.0,11.8,3
ATL,2026-03-05,14,16.9,0.0,13.0,3
ATL,2026-03-05,15,18.6,0.0,12.0,3
ATL,2026-03-05,16,20.6,0.0,12.7,3
ATL,2026-03-05,17,22.2,0.0,11.7,1
ATL,2026-03-05,18,22.6,0.0,12.8,1
ATL,2026-03-05,19,23.7,0.1,12.2,51
ATL,2026-03-05,20,24.6,0.0,10.2,1
ATL,2026-03-05,21,24.8,0.0,9.7,1
ATL,2026-03-05,22,24.4,0.1,9.8,51
ATL,2026-03-05,23,22.8,0.0,6.0,1
ATL,2026-03-06,0,21.1,0.0,7.8,0
ATL,2026-03-06,1,20.1,0.0,7.4,0
ATL,2026-03-06,2,19.2,0.0,8.1,0
ATL,2026-03-06,3,18.8,0.0,10.1,0
ATL,2026-03-06,4,18.5,0.0,9.3,2
